id_ini,id_fin,containers,viajes,conxviaj
262,865,1,1,1
262,926,1,1,1
262,935,3,2,2
262,937,1,1,1
262,940,19,1,19
262,943,1,1,1
262,944,8,1,8
262,946,44,4,11
262,948,41,1,41
262,956,1,1,1
262,982,2,2,1
262,994,151,4,38
262,998,3,2,2
262,1031,3,3,1
262,1039,1,1,1
262,1056,1,1,1
262,1059,1,1,1
262,1096,2,1,2
262,1109,3,2,2
262,1110,14,4,4
262,1111,2,2,1
262,1128,8,2,4
262,1129,36,4,9
262,1131,1,1,1
262,1347,8,3,3
262,1348,4,3,1
263,546,3,1,3
263,628,1,1,1
263,634,37,1,37
263,639,19,1,19
263,642,1,1,1
263,645,1,1,1
263,654,46,1,46
263,657,180,1,180
263,661,2,1,2
263,834,1,1,1
263,839,85,1,85
263,852,1,1,1
263,922,1,1,1
263,946,2,1,2
263,994,53,1,53
263,996,1,1,1
263,1038,1,1,1
263,1096,3,1,3
263,1110,2,1,2
263,1128,7,1,7
263,1129,31,1,31
263,1347,1,1,1
263,1348,1,1,1
264,546,1,1,1
264,628,4,2,2
264,635,2,1,2
264,639,5,2,3
264,642,2,2,1
264,646,1,1,1
264,647,1,1,1
264,649,2,2,1
264,654,51,2,26
264,655,2,1,2
264,657,279,2,140
264,661,3,1,3
264,668,19,1,19
264,733,60,2,30
264,834,33,2,17
264,839,2,1,2
264,843,1,1,1
264,854,1,1,1
264,935,2,1,2
264,937,1,1,1
264,943,1,1,1
264,944,17,1,17
264,946,10,2,5
264,982,4,1,4
264,994,51,2,26
264,1033,1,1,1
264,1109,2,1,2
264,1129,2,2,1
264,1347,4,2,2
265,546,3,2,2
265,548,1,1,1
265,628,2,2,1
265,639,20,1,20
265,642,112,1,112
265,646,4,2,2
265,649,1,1,1
265,654,43,3,14
265,657,1014,3,338
265,661,6,1,6
265,733,7,2,4
265,834,11,2,6
265,839,27,2,14
265,843,1,1,1
265,854,5,1,5
265,917,2,1,2
265,926,2,1,2
265,935,4,1,4
265,943,2,1,2
265,946,30,2,15
265,982,1,1,1
265,994,66,3,22
265,1031,1,1,1
265,1096,4,2,2
265,1110,1,1,1
265,1128,5,2,3
265,1129,14,2,7
265,1131,1,1,1
265,1347,6,2,3
266,622,1,1,1
266,630,1,1,1
266,646,2,1,2
266,649,220,1,220
266,650,2,1,2
266,654,24,1,24
266,839,1,1,1
266,937,1,1,1
266,946,6,1,6
266,998,1,1,1
266,1128,6,1,6
266,1129,1,1,1
267,540,1,1,1
267,546,1,1,1
267,548,4,1,4
267,622,32,1,32
267,630,1,1,1
267,646,42,2,21
267,649,263,2,132
267,654,150,2,75
267,655,2,1,2
267,661,28,2,14
267,946,5,1,5
267,998,1,1,1
267,1086,1,1,1
267,1128,3,1,3
267,1133,1,1,1
267,1347,1,1,1
268,548,1,1,1
268,622,2,1,2
268,630,1,1,1
268,642,2,1,2
268,646,81,1,81
268,649,246,1,246
268,654,40,1,40
268,674,1,1,1
268,946,4,1,4
268,1128,1,1,1
268,1129,1,1,1
268,1347,2,1,2
269,522,1,1,1
269,553,1,1,1
269,588,1,1,1
269,633,1,1,1
269,635,2,1,2
269,642,1,1,1
269,644,1,1,1
269,646,1,1,1
269,648,1,1,1
269,649,41,2,21
269,652,1,1,1
269,654,73,2,37
269,661,48,2,24
269,664,3,1,3
269,665,1,1,1
269,668,3,1,3
269,676,1,1,1
269,677,246,2,123
269,733,138,2,69
269,834,7,2,4
269,922,1,1,1
269,935,2,2,1
269,936,3,2,2
269,937,3,1,3
269,946,15,2,8
269,957,2,1,2
269,976,4,2,2
269,981,9,2,5
269,983,1,1,1
269,994,35,2,18
269,998,2,1,2
269,1011,8,2,4
269,1017,1,1,1
269,1047,9,2,5
269,1216,20,2,10
269,1261,17,1,17
270,654,1,1,1
271,526,2,1,2
271,553,1,1,1
271,588,2,1,2
271,679,4,2,2
271,726,7,2,4
271,733,54,2,27
271,763,1,1,1
271,777,1,1,1
271,841,3,2,2
271,1017,6,2,3
271,1158,11,2,6
271,1159,1,1,1
271,1200,6,2,3
271,1216,7,2,4
271,1233,8,2,4
271,1261,6,2,3
271,1278,33,2,17
271,1295,36,2,18
271,1336,4,2,2
272,634,1,1,1
273,615,1,1,1
273,675,2,2,1
273,677,2,1,2
274,746,3,1,3
275,677,1,1,1
276,618,1,1,1
277,947,1,1,1
278,807,2,1,2
279,649,1,1,1
280,526,4,2,2
280,564,1,1,1
280,565,4,1,4
280,566,5,1,5
280,568,75,2,38
280,569,1,1,1
280,573,6,1,6
280,575,5,2,3
280,576,7,2,4
280,578,47,2,24
280,579,1,1,1
280,608,2,1,2
280,609,59,1,59
280,618,1,1,1
280,620,26,2,13
280,621,1,1,1
280,733,305,2,153
280,734,1,1,1
280,1010,2,1,2
280,1072,2,2,1
280,1075,1,1,1
280,1100,1,1,1
280,1336,4,2,2
280,1351,1,1,1
281,576,12,1,12
282,675,4,2,2
283,526,28,4,7
283,532,2,1,2
283,564,5,1,5
283,565,2,1,2
283,566,3,1,3
283,568,246,4,62
283,569,1,1,1
283,572,2,2,1
283,574,1,1,1
283,575,10,2,5
283,576,5,3,2
283,578,75,4,19
283,579,2,1,2
283,580,4,2,2
283,606,1,1,1
283,608,12,2,6
283,609,48,2,24
283,618,3,1,3
283,620,93,4,23
283,621,5,1,5
283,677,1,1,1
283,733,437,4,109
283,1007,1,1,1
283,1072,1,1,1
283,1075,6,2,3
283,1336,10,4,3
283,1353,1,1,1
284,553,30,4,8
284,622,332,4,83
284,683,1,1,1
284,708,7,3,2
284,723,2,2,1
284,747,9,3,3
284,764,3,2,2
284,777,4,2,2
284,781,2,1,2
284,834,5,3,2
284,842,1,1,1
284,957,8,1,8
284,1017,70,4,18
284,1042,2,1,2
284,1067,1,1,1
284,1089,5,2,3
284,1103,4,3,1
284,1141,4,1,4
284,1200,19,1,19
284,1258,2,2,1
284,1261,1,1,1
284,1278,4,3,1
284,1336,1,1,1
284,1339,1,1,1
284,1341,1,1,1
285,553,19,2,10
285,622,254,3,85
285,677,1,1,1
285,683,1,1,1
285,708,1,1,1
285,745,2,1,2
285,747,15,2,8
285,764,7,1,7
285,781,8,1,8
285,834,1,1,1
285,842,1,1,1
285,1011,3,1,3
285,1017,24,3,8
285,1042,2,2,1
285,1103,3,1,3
285,1141,8,1,8
285,1200,10,1,10
285,1242,14,1,14
285,1252,27,1,27
285,1336,3,1,3
286,553,37,5,7
286,622,503,6,84
286,677,4,2,2
286,679,6,1,6
286,683,1,1,1
286,692,2,1,2
286,693,1,1,1
286,701,8,1,8
286,708,20,2,10
286,718,7,4,2
286,723,2,1,2
286,745,1,1,1
286,747,27,4,7
286,748,3,1,3
286,764,5,2,3
286,777,7,3,2
286,781,4,1,4
286,804,1,1,1
286,834,2,2,1
286,842,2,2,1
286,848,2,1,2
286,859,1,1,1
286,993,8,1,8
286,1011,1,1,1
286,1017,37,6,6
286,1042,5,1,5
286,1103,10,4,3
286,1127,1,1,1
286,1141,1,1,1
286,1158,7,1,7
286,1184,1,1,1
286,1200,27,2,14
286,1242,14,1,14
286,1252,11,2,6
286,1258,2,1,2
286,1261,10,3,3
286,1270,1,1,1
286,1278,2,2,1
286,1339,2,1,2
287,550,1,1,1
287,553,97,4,24
287,571,1,1,1
287,622,295,3,98
287,683,1,1,1
287,708,8,1,8
287,718,2,2,1
287,723,2,2,1
287,747,18,3,6
287,764,1,1,1
287,781,1,1,1
287,834,1,1,1
287,838,4,1,4
287,842,1,1,1
287,1011,1,1,1
287,1017,29,4,7
287,1042,63,2,32
287,1103,3,3,1
287,1127,1,1,1
287,1141,2,2,1
287,1278,2,1,2
288,526,31,4,8
288,532,6,2,3
288,564,5,3,2
288,565,3,2,2
288,566,11,3,4
288,568,43,4,11
288,569,1,1,1
288,573,6,1,6
288,575,2,2,1
288,576,122,4,31
288,578,107,4,27
288,579,6,3,2
288,580,3,2,2
288,602,2,1,2
288,608,17,2,9
288,609,112,4,28
288,618,3,2,2
288,620,138,4,35
288,621,1,1,1
288,733,662,4,166
288,734,1,1,1
288,823,1,1,1
288,1075,1,1,1
288,1258,1,1,1
288,1336,19,4,5
289,553,70,4,18
289,622,568,6,95
289,677,2,1,2
289,683,3,2,2
289,692,1,1,1
289,708,15,4,4
289,718,2,1,2
289,723,1,1,1
289,745,5,4,1
289,747,35,6,6
289,764,3,2,2
289,777,2,1,2
289,781,1,1,1
289,804,2,1,2
289,834,2,2,1
289,841,2,1,2
289,842,2,2,1
289,911,27,1,27
289,965,2,1,2
289,1017,50,6,8
289,1038,1,1,1
289,1042,52,3,17
289,1066,1,1,1
289,1086,1,1,1
289,1089,2,2,1
289,1103,5,3,2
289,1141,11,1,11
289,1158,1,1,1
289,1200,19,1,19
289,1242,1,1,1
289,1252,8,1,8
289,1258,1,1,1
289,1261,3,1,3
289,1278,2,2,1
289,1336,2,1,2
289,1341,1,1,1
290,553,28,3,9
290,571,1,1,1
290,622,587,5,117
290,683,1,1,1
290,708,6,4,2
290,718,3,2,2
290,745,2,2,1
290,747,17,4,4
290,764,3,1,3
290,777,5,2,3
290,781,9,2,5
290,834,3,2,2
290,842,1,1,1
290,891,1,1,1
290,1017,22,5,4
290,1042,8,3,3
290,1103,2,1,2
290,1141,20,1,20
290,1200,6,1,6
290,1216,1,1,1
290,1336,1,1,1
290,1341,1,1,1
291,553,7,3,2
291,573,1,1,1
291,622,147,4,37
291,708,9,2,5
291,718,3,1,3
291,723,1,1,1
291,747,14,3,5
291,764,3,1,3
291,777,1,1,1
291,781,4,1,4
291,834,1,1,1
291,1017,13,4,3
291,1042,2,2,1
291,1066,1,1,1
291,1103,1,1,1
291,1258,1,1,1
291,1278,1,1,1
292,553,14,2,7
292,571,1,1,1
292,622,162,2,81
292,708,2,2,1
292,722,12,1,12
292,745,1,1,1
292,747,12,2,6
292,764,1,1,1
292,781,8,2,4
292,834,3,2,2
292,1017,8,1,8
292,1103,2,1,2
292,1278,4,2,2
292,1336,1,1,1
293,615,657,1,657
293,620,7,1,7
293,634,34,1,34
293,642,20,1,20
293,649,8,1,8
293,654,1122,1,1122
293,839,2,1,2
293,946,1,1,1
294,526,43,5,9
294,532,4,3,1
294,564,4,1,4
294,565,16,3,5
294,566,9,2,5
294,568,134,5,27
294,575,6,3,2
294,576,31,5,6
294,578,241,5,48
294,579,2,1,2
294,580,1,1,1
294,608,14,3,5
294,609,180,5,36
294,618,1,1,1
294,620,80,5,16
294,621,12,2,6
294,648,1,1,1
294,662,1,1,1
294,677,6,1,6
294,685,1,1,1
294,689,2,1,2
294,733,1001,5,200
294,1072,12,3,4
294,1210,1,1,1
294,1336,8,4,2
295,548,1,1,1
295,615,609,1,609
295,620,26,1,26
295,649,17,1,17
295,654,1040,1,1040
295,661,6,1,6
295,839,71,1,71
295,946,2,1,2
295,998,1,1,1
295,1037,1,1,1
295,1042,33,1,33
295,1129,4,1,4
296,526,1,1,1
296,615,1464,3,488
296,620,70,3,23
296,633,19,1,19
296,634,27,1,27
296,639,38,1,38
296,646,40,1,40
296,649,1,1,1
296,654,934,3,311
296,661,13,2,7
296,670,1459,2,730
296,673,1,1,1
296,839,112,3,37
296,850,1,1,1
296,923,1,1,1
296,946,7,2,4
296,998,1,1,1
296,1031,2,1,2
296,1038,105,2,53
296,1096,1,1,1
296,1129,11,1,11
297,546,1,1,1
297,548,3,1,3
297,608,600,1,600
297,620,52,1,52
297,649,837,1,837
297,661,5,1,5
297,673,1,1,1
297,839,32,1,32
297,946,22,1,22
297,1035,1,1,1
297,1036,1,1,1
297,1038,220,1,220
297,1110,2,1,2
297,1129,2,1,2
298,522,33,4,8
298,526,1,1,1
298,543,1,1,1
298,548,7,4,2
298,550,2,2,1
298,553,22,7,3
298,561,1,1,1
298,570,1,1,1
298,571,20,4,5
298,573,14,3,5
298,577,4,2,2
298,578,7,1,7
298,579,1,1,1
298,591,5,1,5
298,595,12,2,6
298,602,15,1,15
298,606,61,3,20
298,609,42,5,8
298,622,3,1,3
298,624,20,1,20
298,649,4,2,2
298,654,18,5,4
298,668,1,1,1
298,675,3,2,2
298,677,101,5,20
298,679,1,1,1
298,683,15,6,3
298,689,12,4,3
298,692,1,1,1
298,701,2,2,1
298,708,9,5,2
298,723,2,2,1
298,726,20,5,4
298,744,1,1,1
298,745,308,6,51
298,747,36,6,6
298,748,2,1,2
298,757,18,6,3
298,763,16,4,4
298,764,17,4,4
298,765,1,1,1
298,777,1,1,1
298,804,15,4,4
298,813,90,6,15
298,825,2,1,2
298,829,6,5,1
298,830,1,1,1
298,832,6,3,2
298,833,4,1,4
298,834,58,7,8
298,838,3,2,2
298,841,87,6,15
298,842,9,5,2
298,846,2,2,1
298,848,15,3,5
298,855,9,1,9
298,858,5,3,2
298,876,1,1,1
298,878,1,1,1
298,883,5,3,2
298,890,9,3,3
298,893,1,1,1
298,897,2,2,1
298,903,12,3,4
298,907,3,2,2
298,908,3,2,2
298,911,10,1,10
298,912,3,2,2
298,923,1,1,1
298,946,15,2,8
298,953,1,1,1
298,958,3,3,1
298,964,2,2,1
298,965,12,4,3
298,973,3,2,2
298,981,49,5,10
298,993,1,1,1
298,994,76,6,13
298,1011,49,5,10
298,1012,4,4,1
298,1017,486,7,69
298,1033,1,1,1
298,1038,1,1,1
298,1042,507,7,72
298,1045,2,1,2
298,1047,1,1,1
298,1060,1,1,1
298,1063,32,5,6
298,1066,2,2,1
298,1067,4,2,2
298,1071,5,2,3
298,1086,8,4,2
298,1089,5,2,3
298,1103,44,7,6
298,1105,2,1,2
298,1108,4,1,4
298,1116,3,3,1
298,1124,1,1,1
298,1127,5,4,1
298,1141,37,7,5
298,1159,1,1,1
298,1184,30,6,5
298,1200,97,6,16
298,1216,123,6,21
298,1230,1,1,1
298,1242,11,4,3
298,1249,1,1,1
298,1251,151,6,25
298,1255,1,1,1
298,1258,39,5,8
298,1261,8,4,2
298,1270,52,6,9
298,1278,14,5,3
298,1281,718,6,120
298,1282,1,1,1
298,1295,92,6,15
298,1339,14,5,3
298,1341,7,3,2
298,1350,1,1,1
299,526,2,1,2
299,540,1,1,1
299,548,1,1,1
299,568,1,1,1
299,615,755,3,252
299,620,54,3,18
299,633,88,1,88
299,642,68,1,68
299,649,31,1,31
299,654,1365,3,455
299,662,27,1,27
299,665,36,1,36
299,670,869,2,435
299,673,1,1,1
299,839,96,3,32
299,852,1,1,1
299,922,1,1,1
299,934,27,1,27
299,937,6,1,6
299,946,8,3,3
299,998,4,3,1
299,1031,1,1,1
299,1038,85,2,43
299,1096,1,1,1
299,1110,1,1,1
300,532,1,1,1
300,615,113,1,113
300,620,46,1,46
300,633,1,1,1
300,635,2,1,2
300,639,38,1,38
300,649,2,1,2
300,654,1,1,1
300,661,3,1,3
300,670,562,1,562
300,839,3,1,3
300,946,3,1,3
300,1110,1,1,1
300,1111,1,1,1
301,615,114,1,114
301,620,45,1,45
301,639,33,1,33
301,654,21,1,21
301,670,1018,1,1018
301,673,3,1,3
301,839,5,1,5
301,850,2,1,2
301,854,1,1,1
301,946,1,1,1
301,1031,2,1,2
301,1036,1,1,1
301,1038,15,1,15
301,1110,2,1,2
302,615,301,1,301
302,618,1,1,1
302,620,49,1,49
302,654,4,1,4
302,661,2,1,2
302,670,861,1,861
302,839,15,1,15
302,946,1,1,1
302,1034,1,1,1
302,1038,32,1,32
302,1129,2,1,2
303,543,1,1,1
303,568,1,1,1
303,615,610,2,305
303,620,69,2,35
303,639,74,1,74
303,649,11,2,6
303,654,37,2,19
303,655,1,1,1
303,661,37,2,19
303,670,2393,2,1197
303,673,1,1,1
303,839,41,2,21
303,852,2,1,2
303,932,1,1,1
303,946,8,1,8
303,1031,2,1,2
303,1036,1,1,1
303,1038,55,1,55
303,1110,1,1,1
303,1111,2,1,2
304,540,2,1,2
304,546,3,1,3
304,615,501,1,501
304,620,27,1,27
304,635,4,1,4
304,639,57,1,57
304,649,4,1,4
304,661,21,1,21
304,670,720,1,720
304,673,3,1,3
304,839,11,1,11
304,917,1,1,1
304,946,2,1,2
304,998,7,1,7
304,1038,48,1,48
304,1110,2,1,2
305,538,1,1,1
305,540,1,1,1
305,546,7,1,7
305,548,3,1,3
305,615,400,1,400
305,620,15,1,15
305,635,1,1,1
305,649,1013,1,1013
305,654,14,1,14
305,655,1,1,1
305,661,13,1,13
305,673,2,1,2
305,839,42,1,42
305,946,1,1,1
305,998,11,1,11
305,1038,115,1,115
306,568,1,1,1
306,576,5,1,5
306,615,832,2,416
306,620,88,2,44
306,634,37,1,37
306,649,3,1,3
306,654,1109,2,555
306,661,10,1,10
306,670,786,1,786
306,673,3,1,3
306,839,31,2,16
306,852,1,1,1
306,1031,1,1,1
306,1035,1,1,1
306,1036,1,1,1
306,1037,11,1,11
306,1038,33,2,17
306,1129,1,1,1
307,546,3,1,3
307,548,1,1,1
307,609,2,1,2
307,613,1,1,1
307,679,10,1,10
307,683,4,1,4
307,700,1,1,1
307,764,2,1,2
307,834,3,1,3
307,848,10,1,10
307,1042,553,1,553
307,1102,1,1,1
307,1103,2,1,2
307,1127,1,1,1
307,1141,11,1,11
307,1176,1,1,1
307,1184,4,1,4
307,1200,2,1,2
307,1216,1,1,1
307,1258,2,1,2
307,1270,16,1,16
307,1281,3,1,3
308,609,5,1,5
309,649,1,1,1
310,564,1,1,1
310,565,4,2,2
310,566,2,2,1
310,606,2,1,2
310,612,53,3,18
310,613,187,4,47
310,616,222,4,56
310,622,15,2,8
310,633,55,1,55
310,635,20,1,20
310,639,24,3,8
310,642,1,1,1
310,649,12,4,3
310,654,2,2,1
310,670,325,4,81
310,823,2,1,2
310,839,78,3,26
310,923,1,1,1
310,926,1,1,1
310,943,2,2,1
310,946,10,4,3
310,998,40,1,40
310,1110,5,2,3
310,1111,3,1,3
310,1128,6,3,2
310,1129,25,4,6
310,1131,1,1,1
310,1348,3,1,3
311,608,2947,18,164
311,611,1,1,1
311,612,1,1,1
311,614,2,1,2
311,615,1,1,1
311,616,51,3,17
311,617,1,1,1
311,618,1,1,1
311,620,2,1,2
311,621,3207,22,146
311,622,559,18,31
311,623,1,1,1
311,1102,1,1,1
311,1159,1,1,1
312,750,1,1,1
312,807,2,2,1
313,807,1,1,1
314,756,1,1,1
315,595,5,1,5
315,597,3,1,3
315,677,9,1,9
315,679,1,1,1
315,729,1,1,1
315,1063,2,1,2
315,1100,1,1,1
315,1141,31,1,31
315,1158,2,1,2
315,1200,1,1,1
315,1242,1,1,1
315,1258,11,1,11
315,1278,4,1,4
315,1281,34,1,34
315,1298,1,1,1
316,673,1,1,1
317,1048,2,1,2
318,634,4,1,4
319,668,1,1,1
319,995,1,1,1
320,750,1,1,1
321,526,5,1,5
321,565,2,1,2
321,568,5,1,5
321,573,2,1,2
321,575,2,1,2
321,576,8,1,8
321,578,60,1,60
321,609,55,1,55
321,620,16,1,16
321,733,135,1,135
321,1336,4,1,4
322,807,1,1,1
323,807,1,1,1
324,748,2,1,2
325,622,1,1,1
326,807,1,1,1
327,588,1,1,1
327,677,1,1,1
327,683,2,2,1
327,726,2,1,2
327,733,55,5,11
327,777,2,1,2
327,813,1,1,1
327,837,1,1,1
327,843,14,5,3
327,1011,1,1,1
327,1017,5,1,5
327,1042,14,5,3
327,1047,4,4,1
327,1061,1,1,1
327,1103,4,2,2
327,1104,2,1,2
327,1170,1,1,1
327,1184,12,1,12
327,1233,55,3,18
327,1258,10,3,3
327,1278,31,5,6
327,1281,25,3,8
327,1295,6,1,6
327,1347,1,1,1
328,521,1,1,1
328,522,2,2,1
328,523,1,1,1
328,526,23,6,4
328,546,4,1,4
328,550,1,1,1
328,551,2,2,1
328,553,206,4,52
328,558,1,1,1
328,559,1,1,1
328,560,3,1,3
328,562,1,1,1
328,571,5,2,3
328,573,1,1,1
328,578,3,2,2
328,579,1,1,1
328,582,3,2,2
328,583,6,3,2
328,588,16,4,4
328,590,2,1,2
328,591,33,4,8
328,595,16,4,4
328,596,1,1,1
328,599,1,1,1
328,602,2,1,2
328,605,1,1,1
328,606,21,4,5
328,613,1,1,1
328,618,2,1,2
328,620,351,3,117
328,622,1,1,1
328,625,1,1,1
328,654,1,1,1
328,675,24,4,6
328,677,46,2,23
328,679,117,4,29
328,685,1,1,1
328,689,1,1,1
328,690,10,4,3
328,695,2,2,1
328,697,2,2,1
328,698,2,2,1
328,700,7,3,2
328,701,3,1,3
328,706,5,2,3
328,708,307,4,77
328,710,1,1,1
328,712,1,1,1
328,715,1,1,1
328,718,19,4,5
328,719,4,3,1
328,721,2,2,1
328,726,194,5,39
328,727,8,3,3
328,728,1,1,1
328,729,2,2,1
328,730,2,1,2
328,737,5,2,3
328,738,2,1,2
328,739,1,1,1
328,743,101,4,25
328,745,155,4,39
328,747,74,4,19
328,748,64,4,16
328,750,15,1,15
328,752,3,2,2
328,755,2,2,1
328,756,3,3,1
328,757,4,2,2
328,761,4,1,4
328,763,40,4,10
328,764,108,4,27
328,765,9,4,2
328,769,2,1,2
328,774,3,3,1
328,775,12,4,3
328,777,93,4,23
328,780,4,2,2
328,786,2,2,1
328,787,1,1,1
328,789,1,1,1
328,792,1,1,1
328,793,1,1,1
328,798,15,3,5
328,801,4,2,2
328,802,2,2,1
328,804,250,4,63
328,805,2,1,2
328,806,10,3,3
328,808,1,1,1
328,810,3,3,1
328,813,6,4,2
328,816,1,1,1
328,817,4,4,1
328,820,4,2,2
328,821,1,1,1
328,822,2,1,2
328,823,2,2,1
328,826,10,4,3
328,829,7,4,2
328,830,1,1,1
328,833,4,1,4
328,836,3,2,2
328,838,4,3,1
328,841,15,4,4
328,842,3,3,1
328,848,16,3,5
328,849,1,1,1
328,855,9,4,2
328,858,6,1,6
328,859,2,1,2
328,883,2,1,2
328,885,2,2,1
328,886,1,1,1
328,887,1,1,1
328,891,2,2,1
328,892,78,4,20
328,893,76,4,19
328,894,4,3,1
328,896,1,1,1
328,897,3,2,2
328,902,6,4,2
328,904,2,2,1
328,906,1,1,1
328,911,32,4,8
328,937,1,1,1
328,941,2,1,2
328,953,4,3,1
328,955,7,3,2
328,957,1,1,1
328,958,20,4,5
328,960,6,3,2
328,965,2,1,2
328,969,9,3,3
328,975,1,1,1
328,987,1,1,1
328,993,14,4,4
328,1007,11,2,6
328,1013,18,4,5
328,1017,838,4,210
328,1023,1,1,1
328,1025,2,2,1
328,1028,4,3,1
328,1029,1,1,1
328,1030,1,1,1
328,1034,1,1,1
328,1042,2,2,1
328,1045,6,2,3
328,1046,1,1,1
328,1060,2,2,1
328,1061,22,4,6
328,1062,7,3,2
328,1063,25,4,6
328,1066,7,4,2
328,1067,4,3,1
328,1069,2,2,1
328,1072,7,2,4
328,1078,1,1,1
328,1081,7,3,2
328,1085,9,2,5
328,1089,13,4,3
328,1091,6,3,2
328,1092,3,2,2
328,1097,4,2,2
328,1102,3,2,2
328,1104,3,1,3
328,1106,1,1,1
328,1113,1,1,1
328,1114,8,1,8
328,1115,5,3,2
328,1116,2,2,1
328,1118,7,3,2
328,1119,11,1,11
328,1121,4,3,1
328,1123,1,1,1
328,1124,5,2,3
328,1126,9,4,2
328,1137,6,2,3
328,1141,49,4,12
328,1145,3,2,2
328,1151,1,1,1
328,1158,28,4,7
328,1159,106,4,27
328,1160,3,3,1
328,1161,1,1,1
328,1169,1,1,1
328,1174,2,1,2
328,1177,4,3,1
328,1193,1,1,1
328,1200,119,4,30
328,1203,1,1,1
328,1205,3,3,1
328,1208,2,1,2
328,1210,2,2,1
328,1215,2,1,2
328,1216,2,2,1
328,1221,1,1,1
328,1235,2,2,1
328,1237,4,2,2
328,1240,4,3,1
328,1242,35,4,9
328,1250,2,1,2
328,1258,135,4,34
328,1261,44,4,11
328,1266,1,1,1
328,1267,2,2,1
328,1270,7,3,2
328,1271,4,1,4
328,1278,57,4,14
328,1281,32,4,8
328,1292,3,1,3
328,1295,58,3,19
328,1298,1,1,1
328,1307,1,1,1
328,1312,3,2,2
328,1318,2,1,2
328,1323,1,1,1
328,1326,5,3,2
328,1336,10,2,5
328,1338,1,1,1
328,1339,8,3,3
328,1341,26,2,13
328,1342,1,1,1
328,1350,1,1,1
328,1351,2,1,2
329,613,10,1,10
330,613,620,1,620
331,613,10,1,10
332,613,222,1,222
333,564,11,3,4
333,565,15,3,5
333,566,9,2,5
333,609,3757,9,417
333,612,280,1,280
333,613,2060,4,515
333,616,783,3,261
334,522,5,2,3
334,526,2,1,2
334,539,4,2,2
334,543,1,1,1
334,552,20,1,20
334,553,35,2,18
334,568,1,1,1
334,571,3,1,3
334,573,11,1,11
334,578,5,1,5
334,579,1,1,1
334,580,1,1,1
334,591,33,2,17
334,592,2,1,2
334,595,14,2,7
334,597,21,1,21
334,603,1,1,1
334,606,15,1,15
334,612,605,2,303
334,620,7,1,7
334,677,8,1,8
334,683,2,2,1
334,701,17,2,9
334,708,21,2,11
334,721,10,1,10
334,726,4,1,4
334,733,10,1,10
334,738,1,1,1
334,745,6,1,6
334,747,4,2,2
334,748,46,2,23
334,755,1,1,1
334,763,31,2,16
334,764,105,2,53
334,775,8,2,4
334,777,12,2,6
334,798,1,1,1
334,804,4,1,4
334,829,1,1,1
334,830,1,1,1
334,858,2,1,2
334,859,1,1,1
334,878,18,2,9
334,887,1,1,1
334,890,1,1,1
334,893,7,2,4
334,897,5,2,3
334,899,1,1,1
334,903,4,1,4
334,906,1,1,1
334,958,9,2,5
334,960,1,1,1
334,964,1,1,1
334,975,2,1,2
334,993,5,2,3
334,1008,10,1,10
334,1013,14,2,7
334,1017,196,2,98
334,1034,3,1,3
334,1038,1,1,1
334,1044,2,2,1
334,1047,19,2,10
334,1061,7,1,7
334,1063,4,2,2
334,1065,2,1,2
334,1066,2,1,2
334,1071,13,2,7
334,1073,2,1,2
334,1081,1,1,1
334,1082,84,2,42
334,1086,1,1,1
334,1087,2,1,2
334,1103,1,1,1
334,1141,15,2,8
334,1158,1,1,1
334,1159,5,2,3
334,1160,1,1,1
334,1178,1,1,1
334,1200,23,2,12
334,1210,2,2,1
334,1216,5,1,5
334,1237,2,1,2
334,1242,8,1,8
334,1258,48,2,24
334,1270,31,2,16
334,1278,6,1,6
334,1281,155,2,78
334,1295,80,2,40
334,1351,1,1,1
335,522,6,1,6
335,539,14,1,14
335,546,1,1,1
335,553,25,1,25
335,571,4,1,4
335,573,1,1,1
335,578,2,1,2
335,579,1,1,1
335,580,3,1,3
335,591,11,1,11
335,595,3,1,3
335,597,33,1,33
335,606,3,1,3
335,612,815,2,408
335,620,19,1,19
335,677,8,1,8
335,683,1,1,1
335,708,6,1,6
335,718,1,1,1
335,726,3,1,3
335,729,4,1,4
335,733,15,1,15
335,737,1,1,1
335,745,4,1,4
335,747,1,1,1
335,748,25,1,25
335,763,4,1,4
335,764,18,1,18
335,765,1,1,1
335,766,1,1,1
335,775,2,1,2
335,777,5,1,5
335,798,2,1,2
335,804,5,1,5
335,845,1,1,1
335,858,1,1,1
335,859,1,1,1
335,873,1,1,1
335,876,4,1,4
335,878,21,1,21
335,892,4,1,4
335,893,35,1,35
335,903,9,1,9
335,907,2,1,2
335,911,1,1,1
335,939,1,1,1
335,951,1,1,1
335,965,2,1,2
335,976,1,1,1
335,993,1,1,1
335,1017,82,1,82
335,1034,1,1,1
335,1043,1,1,1
335,1044,11,1,11
335,1047,8,1,8
335,1063,2,1,2
335,1078,2,1,2
335,1082,30,1,30
335,1083,1,1,1
335,1086,1,1,1
335,1103,2,1,2
335,1121,2,1,2
335,1124,1,1,1
335,1141,4,1,4
335,1159,6,1,6
335,1200,5,1,5
335,1210,3,1,3
335,1216,2,1,2
335,1237,8,1,8
335,1242,3,1,3
335,1258,31,1,31
335,1270,16,1,16
335,1278,8,1,8
335,1281,7,1,7
335,1295,9,1,9
335,1298,2,1,2
335,1351,1,1,1
335,1354,1,1,1
